Node,Degree
이그니스_에잇템,0.2668711656441718
모아이스_골프픽스,0.2668711656441718
운칠기삼_포스텔러,0.2668711656441718
세븐픽쳐스_넷플연가,0.2668711656441718
데일리샷_데일리샷,0.2668711656441718
퓨처커넥트_리브팜,0.2668711656441718
비엠스마일_페스룸,0.2638036809815951
인테리어티쳐_인테리어티쳐,0.2638036809815951
바잇미_바잇미,0.2638036809815951
어바웃펫_어바웃펫,0.2638036809815951
스파크펫_놀로스퀘어,0.2638036809815951
타이드스퀘어_투어비스,0.2638036809815951
솜씨당컴퍼니_솜씨당,0.2638036809815951
에이아이포펫_티티케어,0.2638036809815951
라이드플럭스,0.25766871165644173
스트라드비젼_자율주행기능지원기술,0.25766871165644173
서울로보틱스_서울로보틱스,0.25766871165644173
안다르_안다르,0.25460122699386506
아드리엘_아드리엘,0.25153374233128833
인덴트코퍼레이션_브이리뷰,0.25153374233128833
피처링_피처링,0.25153374233128833
컨텍터스_둥지,0.24846625766871167
앤스페이스_스페이스클라우드,0.24846625766871167
젠테_젠테스토어,0.2423312883435583
무신사_무신사,0.2423312883435583
머스트잇_머스트잇,0.2423312883435583
라포랩스_퀸잇,0.2423312883435583
해녀의부엌_해녀의 부엌,0.2423312883435583
에이블리코퍼레이션_에이블리,0.2423312883435583
크레이빙콜렉터_콜렉티브,0.2423312883435583
스테이폴리오_스테이폴리오,0.2423312883435583
뉴넥스_브랜디,0.2423312883435583
메디테라피_메디테라피,0.2423312883435583
와이즐리컴퍼니_와이즐리,0.2423312883435583
엘알에치알_패피스,0.2423312883435583
비주얼_아몬드,0.2423312883435583
발란_발란,0.2423312883435583
트렌비_트렌비,0.2423312883435583
테일러타운_댄블,0.2423312883435583
크림_크림,0.2423312883435583
스캐터랩_연애의과학,0.2423312883435583
피스피스스튜디오_마르디메크르디,0.2423312883435583
패러다임시프트_히로인스,0.2392638036809816
아토머스_마인드카페,0.2392638036809816
더커머스_원셀,0.2392638036809816
인티그레이션_메디스트림,0.2392638036809816
와디즈_와디즈,0.23312883435582823
누트컴퍼니_위버딩,0.23312883435582823
쿠팡_쿠팡,0.23312883435582823
중고나라_중고나라,0.23312883435582823
메이크스타_메이크스타,0.23312883435582823
마키나락스_MRX 솔루션,0.23312883435582823
베어로보틱스_서비,0.23312883435582823
퓨리오사에이아이_WARBOY,0.23312883435582823
딥브레인에이아이_스픽나우,0.22085889570552147
페르소나에이아이_봇톡스,0.22085889570552147
튜닙,0.22085889570552147
원프레딕트_원프레딕트,0.22085889570552147
모레,0.22085889570552147
클로봇,0.22085889570552147
어스얼라이언스_탄탄셀렉트(차이나탄),0.21779141104294478
탈잉_탈잉,0.21779141104294478
센드버드코리아_센드버드,0.21779141104294478
데이원컴퍼니_패스트캠퍼스,0.21779141104294478
아파트너_아파트너,0.2116564417177914
타인에이아이_오르락,0.2116564417177914
누비랩,0.20245398773006135
위버케어_메디패스,0.19938650306748468
온더룩_온더룩,0.19938650306748468
브레이브모바일_숨고,0.19631901840490798
크몽_크몽,0.19631901840490798
파이온코퍼레이션_브이캣,0.19631901840490798
미리디_미리캔버스,0.19631901840490798
코멘토_코멘토,0.19631901840490798
비바리퍼블리카_토스,0.1687116564417178
메라키플레이스_나만의닥터,0.1687116564417178
카카오뱅크_카카오뱅크,0.1687116564417178
구름_구름EDU,0.1687116564417178
엔젤스윙_엔젤스윙,0.16564417177914112
레몬트리_퍼핀,0.16257668711656442
프렌즈큐브_소모임,0.15950920245398773
먼치팩토리_아워플레이스,0.15950920245398773
노머스_원더월,0.15950920245398773
모드하우스_모드하우스,0.15950920245398773
아임웹_아임웹,0.15950920245398773
레진엔터테인먼트_레진코믹스,0.15950920245398773
리브애니웨어_리브애니웨어,0.15950920245398773
리디_리디,0.15950920245398773
하이브,0.15950920245398773
천명앤컴퍼니_천명,0.15950920245398773
탑코_탑툰,0.15950920245398773
스페이스오디티_케이팝레이더,0.15950920245398773
키노라이츠_키노라이츠,0.15950920245398773
타임앤코_롱블랙,0.15950920245398773
밀리의서재_밀리의서재,0.15950920245398773
피클플러스_피클플러스,0.15950920245398773
포스타입_포스타입,0.15950920245398773
플렉스_플렉스,0.15644171779141106
마드라체크_플로우,0.15644171779141106
더자람컴퍼니_그로우앤베터,0.15644171779141106
라라잡_동네알바,0.15644171779141106
스팬딧,0.15644171779141106
레몬베이스_레몬베이스,0.15644171779141106
마이플레이컴퍼니_플랫풋볼,0.1411042944785276
맘편한세상_맘시터,0.1411042944785276
제제미미_쑥쑥찰칵,0.1411042944785276
루먼랩_굿비기닝,0.13803680981595093
휴먼스케이프_마미톡,0.13803680981595093
테크타카_아르고,0.13803680981595093
버핏서울_버핏그라운드,0.13496932515337423
패스트레인_여신티켓,0.13496932515337423
핏펫_핏펫,0.13496932515337423
홀릭스팩토리_홀릭스,0.12883435582822086
니어스랩,0.12883435582822086
드림에이스,0.12883435582822086
화이트큐브_챌린저스,0.12883435582822086
띵스플로우_헬로우봇,0.12883435582822086
하이퍼커넥트_아자르,0.12883435582822086
큐피스트_글램,0.12883435582822086
문토_문토,0.12883435582822086
테크랩스_점신,0.12883435582822086
프렌트립_프립,0.12883435582822086
트레바리_트레바리,0.12883435582822086
엔라이즈_위피,0.12883435582822086
오피지지_OP.GG,0.12883435582822086
커피챗_커피챗,0.12883435582822086
룰루메딕_룰루메딕,0.12269938650306748
케어네이션_케어네이션,0.12269938650306748
한국시니어연구소_한국시니어연구소,0.12269938650306748
글라우드_저스트스캔,0.12269938650306748
랜식_글루코핏,0.12269938650306748
힐링페이퍼_강남언니,0.12269938650306748
벙커키즈_마이쉽단,0.12269938650306748
솔닥_솔닥,0.12269938650306748
채널코퍼레이션_채널톡,0.12269938650306748
마인딩_마이루틴,0.12269938650306748
더슬립팩토리_파사,0.12269938650306748
바로팜_바로팜,0.12269938650306748
케어닥_케어닥,0.12269938650306748
비브로스_뚝닥,0.12269938650306748
굿닥_굿닥,0.12269938650306748
카카오헬스케어_파스타,0.12269938650306748
닥터나우_닥터나우,0.12269938650306748
두잇_두잇,0.11349693251533742
위펀_스낵24,0.11349693251533742
팀프레시_팀프레시,0.11349693251533742
아이쿠카_아이쿠카,0.10429447852760737
프렌들리에이아이_페리플로우,0.09202453987730061
노타_노타키보드,0.09202453987730061
와탭랩스,0.09202453987730061
모요_모요,0.09202453987730061
에이피알_메디큐브,0.08895705521472393
한국신용데이터_캐시노트,0.08895705521472393
뱅크샐러드_뱅크샐러드,0.08588957055214724
두나무_업비트,0.08588957055214724
쿼타랩_쿼타북,0.08588957055214724
한패스_한패스,0.08588957055214724
토스페이먼츠_토스비즈니스,0.08588957055214724
오픈플랜_토글,0.08588957055214724
센트비_센트비,0.08588957055214724
모인_모인,0.08588957055214724
웨이커_웨이커,0.08588957055214724
토스뱅크_토스뱅크,0.08588957055214724
트래블월렛_트래블월렛,0.08588957055214724
르보아르테_롸버트치킨,0.08282208588957056
페이타랩_패스오더,0.08282208588957056
다비오_다비오맵,0.08282208588957056
와드_캐치테이블,0.08282208588957056
지에프에프치_노티드,0.08282208588957056
위허들링_위잇딜라이트,0.08282208588957056
콜버스랩_자리톡,0.08282208588957056
엔씽,0.08282208588957056
드라마앤컴퍼니_리멤버,0.07975460122699386
엘박스_엘박스,0.07975460122699386
그로비교육_슈퍼브이,0.07975460122699386
하이어다이버시티_하이어다이버시티,0.07975460122699386
이팝소프트_말해보카,0.07975460122699386
비즈니스캔버스_타입드,0.07975460122699386
링글잉글리시에듀케이션서비스_링글,0.07975460122699386
자란다_자란다부모님용,0.07975460122699386
코드잇_코드잇,0.07975460122699386
샤플앤컴퍼니_샤플,0.07975460122699386
비즈플레이_비즈플레이,0.07975460122699386
클라썸_클라썸,0.07975460122699386
오누이_설탭,0.07975460122699386
오케스트로_심포니 인공지능,0.07975460122699386
올거나이즈코리아_엘리,0.07975460122699386
아이헤이트플라잉버그스_밀당PT,0.07975460122699386
원티드랩_원티드,0.07975460122699386
스펙터_스펙터,0.07975460122699386
팀스파르타_스파르타코딩클럽,0.07975460122699386
지엔터프라이즈_비즈넵,0.07975460122699386
모노리스_9.81파크,0.05828220858895706
어반베이스_어반베이스,0.052147239263803685
워시스왓_세탁특공대,0.052147239263803685
의식주컴퍼니_런드리고,0.052147239263803685
고퀄_헤이홈,0.052147239263803685
생활연구소_청소연구소,0.052147239263803685
스마트푸드네트웍스_차별화상회,0.049079754601226995
세컨신드롬_미니창고다락,0.049079754601226995
부릉_부릉프렌즈,0.049079754601226995
버즈빌_버즈빌,0.049079754601226995
센디_센디,0.049079754601226995
애즈위메이크_큐마켓,0.049079754601226995
몰로코_몰로코,0.049079754601226995
에이비일팔공,0.049079754601226995
더스윙_스윙,0.046012269938650305
포티투닷_탭,0.046012269938650305
패스트파이브_패스트파이브,0.046012269938650305
스칼라데이터_모두의충전,0.046012269938650305
쉐어잇_쉐어잇,0.046012269938650305
스페이스브이_삼삼엠투,0.046012269938650305
지바이크_지쿠,0.046012269938650305
직방_직방,0.046012269938650305
밸류맵_밸류맵,0.046012269938650305
티맵모빌리티_티맵,0.046012269938650305
마카롱팩토리_마이클,0.046012269938650305
여기어때_여기어떄,0.03680981595092025
트립비토즈_트립비토즈,0.03680981595092025
크리에이트립_크리에이트립,0.03680981595092025
김캐디_김캐디,0.03680981595092025
야놀자_야놀자,0.03680981595092025
와그_와그,0.03680981595092025
뉴빌리티_뉴비,0.024539877300613498
백퍼센트_충전돼지,0.024539877300613498
인터콘시스템스_,0.024539877300613498
놀이의발견_놀이의발견,0.02147239263803681
스마트스코어_스마트스코어,0.015337423312883436
고이장례연구소_고이,0.003067484662576687
